trafic_id;time_id;zone_id;vitesse_kmh;temps_trajet_min;congestion_index;source_sensor
10468;23560;4;13.45;14,61;4;sensorA
10469;14727;7;43,04;13.42;1;sensorB
10470;27120;2;32.03;31,35;2;sensorA
10471;9298;10;25.76;13,09;2;sensorA
10472;1369;1;40.40;18,18;1;sensorB
10473;28177;7;42,52;13.16;1;sensorB
10474;34933;10;22,83;14.51;3;sensorA
10475;2474;10;34.86;20,31;2;
10476;2195;4;41,27;18,99;1;sensorB
10477;4643;2;30.67;20,90;2;sensorB
10478;33989;7;26,88;16,24;2;sensorA
10479;19642;10;31,09;17.38;2;
10480;621;5;25,52;6,18;2;sensorB
10481;27371;10;32.02;28,15;2;sensorB
10482;10899;3;22.20;3,71;3;sensorA
10483;4981;3;24,37;18,47;3;sensorB
10484;25638;6;18,64;27,64;3;
10485;31606;9;43,72;8,94;1;
10486;23596;8;36.25;23.48;1;sensorB
10487;31756;1;42,05;10,20;1;sensorA
10488;5862;6;26.68;14.60;2;sensorA
10489;26731;2;23.13;23.10;3;sensorA
10490;5995;10;21,07;13,94;3;sensorB
10491;17464;7;24.59;20.57;3;sensorB
10492;27093;3;25.47;15,59;2;sensorB
10493;28522;2;23,03;16,83;3;sensorA
10494;8844;4;19.34;16.41;3;sensorB
10495;13160;6;44.08;14.55;1;sensorA
10496;32857;4;29.34;13,82;2;sensorB
10497;15863;2;31,38;27,75;2;sensorB
10498;30595;7;12.56;17.12;4;sensorB
10499;32930;7;35,87;22,20;1;
10500;14843;1;22.65;14,73;3;sensorA
10501;13008;9;4,95;16,53;5;sensorB
10502;16420;10;37.45;9.11;1;sensorB
10503;13570;5;37.86;24.41;1;
10504;26265;1;24,29;10.16;3;
10505;24363;1;31,04;12.92;2;sensorA
10506;16391;1;22.34;25.84;3;sensorB
10507;7478;1;15.59;17,77;3;sensorA
10508;29338;7;37,24;11.49;1;sensorB
10509;13951;2;28,23;34.21;2;sensorB
10510;24499;6;31,15;12,29;2;sensorA
10511;16282;9;29.82;23,99;2;sensorB
10512;15929;7;23.51;26.73;3;sensorA
10513;17206;10;21.21;17.20;3;sensorB
10514;13008;7;5.93;24,25;4;
10515;495;4;30.16;18,43;2;sensorB
10516;15487;4;21,81;9,94;3;sensorA
10517;17196;3;14.93;22,79;4;sensorA
10518;9756;9;999.00;15.40;1;sensorA
10519;27826;3;36,28;17.76;1;sensorA
10520;16065;10;16.49;21.40;3;sensorB
10521;8406;3;25.46;22.04;2;sensorA
10522;14211;8;13.89;22.95;4;
10523;22507;9;42,20;14.01;1;sensorB
10524;14039;3;37,46;16,73;1;
10525;29542;5;25.17;19,67;2;sensorB
10526;32367;2;33.78;21,75;2;sensorA
10527;8789;5;20,71;20,45;3;sensorB
10528;34005;7;37,05;17.50;1;sensorB
10529;19795;2;22,03;12,37;3;sensorB
10530;24170;9;19,94;19.02;3;sensorB
10531;31582;6;30.68;14,71;2;sensorB
10532;23577;5;38.77;14.65;1;sensorB
10533;1863;1;47,41;18.67;1;sensorA
10534;2212;6;12,57;10.90;4;sensorB
10535;5436;3;29,07;30,25;2;sensorA
10536;5362;3;34,44;17,51;2;sensorA
10537;9895;3;39,26;13,26;1;
10538;4172;6;28.72;15.88;2;sensorB
10539;7757;4;42,82;15,25;1;sensorA
10540;11825;1;32.11;21.29;2;sensorB
10541;26896;4;27.03;28.08;2;sensorA
10542;2802;4;36,55;11,13;1;sensorB
10543;7791;8;28.52;26,23;2;sensorB
10544;27835;2;22,32;15,39;3;
10545;27800;7;24,88;20.75;3;sensorB
10546;32310;6;29.22;14.66;2;sensorB
10547;25138;1;43.35;2.00;1;sensorA
10548;29923;6;30.13;10.23;2;sensorA
10549;24569;10;42.13;25.76;1;sensorA
10550;17023;9;37.87;24.13;1;sensorB
10551;2777;10;22.35;9,06;3;sensorA
10552;11653;6;23,03;26.35;3;sensorA
10553;20363;5;26.81;8,43;2;sensorB
10554;34768;8;20,87;21,66;3;sensorB
10555;33050;2;37,35;23.43;1;sensorB
10556;13560;2;26.10;19,62;2;sensorA
10557;25588;7;32,87;23,97;2;sensorB
10558;3136;3;15.95;8.43;3;sensorB
10559;9529;9;34,46;18,38;2;sensorA
10560;26822;9;38.94;15.40;1;sensorA
10561;3924;4;21.27;16.70;3;sensorB
10562;16256;10;39.32;11.62;1;sensorB
10563;4508;6;47.11;18,20;1;sensorA
10564;26467;5;27.54;19.13;2;
10565;25126;1;29.70;18,37;2;sensorA
10566;1801;9;43,27;9,01;1;sensorA
10567;21469;9;30.27;11.67;2;sensorA
10568;22478;2;35,63;12,85;1;
10569;18931;3;40,73;25.04;1;sensorA
10570;6330;3;26,33;18,34;2;sensorB
10571;34129;4;33.12;9,60;2;sensorB
10572;18796;5;21.98;15.58;3;sensorA
10573;25816;3;31,28;5,55;2;sensorA
10574;11928;5;30.85;17,90;2;
10575;33004;9;47,63;22.04;1;sensorB
10576;7256;2;26,99;13,22;2;sensorB
10577;7351;5;32.30;22,70;2;
10578;11195;10;41,92;13.76;1;sensorA
10579;17065;10;13.69;19,36;4;sensorB
10580;27226;7;22.83;22,63;3;sensorA
10581;32100;4;23,06;25.11;3;sensorA
10582;22019;3;27,28;15.96;2;sensorA
10583;29104;3;28,36;16,36;2;sensorA
10584;4927;1;26,36;3.23;2;sensorA
10585;172;7;26.27;18.33;2;sensorB
10586;17423;1;24.77;13.44;3;sensorA
10587;11004;6;24.97;16,93;3;sensorA
10588;34002;2;26.08;15,95;2;sensorB
10589;9650;3;30.30;22.33;2;sensorA
10590;16188;4;32,59;21,60;2;sensorB
10591;24614;5;22.18;18,90;3;sensorB
10592;4292;2;12,11;12.53;4;
10593;20340;7;46,56;16,52;1;sensorB
10594;27470;9;20,21;18.39;3;sensorA
10595;2022;4;34,25;0,97;2;sensorB
10596;33971;2;41.05;14,98;1;sensorA
10597;3540;9;8,52;16,40;4;sensorA
10598;2727;2;37.95;19.69;1;sensorB
10599;34768;1;29,15;17.87;2;
10600;5171;10;31.47;20,51;2;sensorB
10601;30465;7;29,07;18,30;2;sensorA
10602;11726;8;31.13;12.89;2;sensorA
10603;4227;8;21,81;11,12;3;sensorA
10604;111;10;17.64;20,71;3;sensorA
10605;7700;7;17.74;18,92;3;sensorA
10606;10458;4;20,66;15.67;3;sensorB
10607;6295;2;47,57;19,90;1;
10608;31479;4;7,09;10.50;4;sensorB
10609;606;10;22.13;23,19;3;sensorB
10610;29340;9;10.60;14.79;4;sensorB
10611;12659;8;25.86;10.32;2;
10612;9802;9;23.15;15.35;3;sensorA
10613;7331;4;33.87;18.51;2;sensorA
10614;25019;10;25,45;13,13;2;sensorB
10615;8524;7;29,37;13,05;2;sensorB
10616;33807;5;27.11;16.92;2;sensorB
10617;17617;7;29.56;17.61;2;sensorA
10618;30829;10;1.83;6.07;5;sensorA
10619;23138;3;37,89;24.11;1;sensorA
10620;12872;2;37.62;17.25;1;sensorA
10621;10716;2;23.49;13,40;3;sensorB
10622;34172;8;25,79;17.51;2;sensorA
10623;30867;9;20,75;29,49;3;sensorA
10624;20712;7;46,82;19,18;1;sensorB
10625;8741;2;32.73;12.44;2;sensorB
10626;20795;10;22.72;13.44;3;sensorB
10627;208;1;39,21;20.20;1;sensorB
10628;6300;4;27.35;27.62;2;
10629;26564;1;9.45;12.68;4;sensorA
10630;25359;7;34,35;17,64;2;sensorA
10631;30555;6;17.98;12.80;3;sensorB
10632;34182;8;25.86;21,46;2;
10633;5004;4;31.73;10,89;2;sensorB
10634;13666;6;40,31;16,33;1;sensorB
10635;31842;2;19.41;25,42;3;sensorB
10636;19961;10;36.16;17,50;1;
10637;7368;10;25.36;17.70;2;sensorA
10638;19733;5;34.45;17,36;2;
10639;3087;6;18,20;24.64;3;sensorB
10640;1618;2;30,51;18.37;2;sensorB
10641;22679;8;43,81;14.11;1;
10642;14578;8;25,26;24,90;2;sensorB
10643;31225;10;47.71;19,72;1;sensorB
10644;4606;9;24,07;16,27;3;sensorA
10645;12590;8;28.76;19.89;2;sensorB
10646;14823;1;29.72;8,49;2;sensorB
10647;30706;5;31,54;13.89;2;sensorB
10648;6937;5;22.41;9.57;3;
10649;21368;9;36,72;29,49;1;sensorB
10650;33856;10;25,40;12,26;2;sensorB
10651;20992;7;21,90;13.20;3;sensorA
10652;18158;3;27,33;15,65;2;
10653;20976;1;34.98;20.73;2;sensorB
10654;31875;9;29.15;19,06;2;sensorB
10655;24267;9;18,93;23.52;3;sensorB
10656;11195;4;31.76;24,26;2;sensorA
10657;7840;8;20.72;16,44;3;sensorB
10658;33727;4;34,50;23,94;2;sensorA
10659;8584;10;40,96;26.06;1;sensorB
10660;3888;3;36.67;23,72;1;sensorB
10661;16424;9;38.40;22.30;1;sensorB
10662;20482;1;6,69;20.05;4;sensorB
10663;19178;8;41,62;16.10;1;
10664;13339;10;20,01;24,90;3;sensorA
10665;16586;6;33.28;13.69;2;
10666;33330;2;32,05;15.46;2;sensorA
10667;5244;6;33,84;19,67;2;sensorB
10668;737;7;37.75;8,49;1;sensorB
10669;1263;8;23,47;14,23;3;sensorB
10670;34561;10;29,01;22.56;2;sensorB
10671;6160;9;999,00;6.16;3;sensorB
10672;15957;2;27,02;14,32;2;sensorB
10673;16404;10;25.48;20,79;2;sensorA
10674;27220;10;18,62;14.54;3;sensorB
10675;7695;3;29.25;9.26;2;sensorB
10676;34545;6;21.23;20.68;3;sensorA
10677;19611;6;41,85;25,67;1;sensorB
10678;9511;5;33.24;17,88;2;sensorA
10679;30601;7;26.51;19,15;2;sensorA
10680;27258;4;38.49;12,71;1;sensorA
10681;9163;3;26,76;15,93;2;sensorA
10682;27444;6;14.32;23.33;4;sensorB
10683;20913;1;26,73;5.73;2;sensorB
10684;28017;4;23.84;19,08;3;sensorA
10685;8783;2;32.65;17.36;2;sensorA
10686;18050;3;38,54;24.71;1;sensorA
10687;21300;8;0,50;10.42;5;sensorB
10688;20124;8;38.57;16,38;1;sensorA
10689;30373;7;28,43;14.59;2;sensorA
10690;10061;5;22.83;15,85;3;sensorA
10691;30093;3;24,15;15,06;3;sensorA
10692;11071;5;34,99;22.78;2;sensorB
10693;1056;10;20.23;15,20;3;sensorA
10694;11541;9;12,47;21,43;4;sensorA
10695;26589;1;16,06;6,48;3;sensorB
10696;12186;10;20,95;19,94;3;sensorB
10697;6357;3;23.50;11.00;3;sensorB
10698;18983;3;9,71;21.18;4;sensorA
10699;26495;1;30.73;17,40;2;
10700;1612;5;15.92;14.05;3;sensorB
10701;30118;7;38.94;15,13;1;sensorA
10702;9885;10;38.83;21,50;1;sensorA
10703;475;6;28,38;31,57;9;sensorA
10704;31707;9;21,36;19.02;3;sensorA
10705;14323;10;0,50;10.04;5;sensorB
10706;23645;3;21.59;19,12;3;
10707;9044;6;30,53;20.53;2;sensorB
10708;4791;3;27,47;17,89;2;sensorA
10709;24726;9;38.53;15.52;1;
10710;8766;8;27.90;21.23;2;sensorA
10711;24698;6;36,66;23,63;1;sensorA
10712;2517;8;23.16;16,63;3;sensorA
10713;31369;4;28.68;15,99;2;sensorB
10714;28436;1;42,06;19,41;1;sensorA
10715;8063;6;31,28;18,11;2;sensorA
10716;24485;7;35,49;22,26;1;sensorB
10717;25917;9;33,23;16,56;2;sensorA
10718;2978;3;30.23;21.23;2;sensorB
10719;9461;3;17,29;10,55;3;sensorA
10720;23182;7;27.05;20,53;2;sensorA
10721;4985;10;8.04;17,27;4;sensorB
10722;27523;2;31,54;19.99;2;sensorA
10723;12661;7;18,30;18,87;3;sensorB
10724;14438;10;34.72;22.84;2;sensorA
10725;28777;1;25.02;-5,00;2;sensorB
10726;27545;2;24.91;10,12;3;sensorB
10727;34784;6;48,44;24.67;1;sensorB
10728;2621;5;40.00;13,01;1;sensorA
10729;13528;6;23,13;23.51;3;sensorA
10730;28045;10;24,32;18.16;3;sensorA
10731;1705;2;28,80;26.11;2;sensorB
10732;260;10;28.21;20.83;2;sensorB
10733;23205;9;21,20;18,57;3;
10734;32082;9;32.37;7.05;2;sensorB
10735;16826;8;32.43;25,36;2;sensorB
10736;5459;10;29,84;18.16;2;sensorA
10737;26525;5;28,52;17.88;2;sensorA
10738;6479;3;42,03;17,21;1;sensorA
10739;13591;6;28.83;22,18;2;sensorB
10740;8165;3;31,01;24,47;2;sensorB
10741;17490;4;45,87;20.06;1;sensorA
10742;27586;1;23.69;12,24;3;sensorB
10743;24435;8;23.85;23,55;3;sensorA
10744;3207;6;19,57;17,44;3;sensorB
10745;34218;8;30.35;14,37;2;sensorB
10746;29573;6;32.67;19,29;2;sensorB
10747;24920;10;15,73;7,10;3;sensorA
10748;30429;6;16,43;13.04;3;sensorA
10749;989;4;21,75;18.61;3;sensorA
10750;24256;7;54.95;16,88;1;sensorA
10751;19038;5;21.72;20,86;3;sensorA
10752;1563;8;23,61;20.43;3;sensorA
10753;1752;4;7.11;5,61;4;sensorA
10754;19819;7;21.37;24.88;3;sensorA
10755;1923;5;35.47;5,05;1;sensorB
10756;7356;10;18,33;12.56;3;sensorA
10757;16398;8;12.10;16.52;4;sensorB
10758;7025;10;44,00;20,91;1;sensorB
10759;5608;1;21.84;8.09;3;sensorA
10760;8338;1;13.79;20.70;4;sensorA
10761;13384;9;32.80;18.23;2;sensorB
10762;11438;3;16.61;13.26;3;
10763;27719;7;35,47;8.02;1;sensorA
10764;21160;8;35.19;13.84;1;sensorA
10765;20260;5;29.11;21.39;2;sensorA
10766;16356;2;27.28;14,02;2;sensorA
10767;11215;8;34.19;14.68;2;sensorB
10768;14728;7;31,78;11.85;2;sensorA
10769;28968;7;44,16;19.90;1;sensorA
10770;32230;6;42.94;19,32;1;sensorB
10771;17387;2;44,53;18,43;1;sensorB
10772;11848;9;50.44;17,24;1;sensorB
10773;17192;10;3,23;20,14;5;
10774;6104;5;18.79;11.97;3;sensorB
10775;16456;10;38,06;13,55;1;sensorB
10776;34773;2;35.44;16,22;1;sensorB
10777;1625;1;42.18;13,87;1;sensorB
10778;3671;7;28.43;23,21;2;sensorB
10779;12662;10;34,89;14,60;2;sensorA
10780;34046;5;34.26;17,63;2;sensorA
10781;15034;3;46,04;14.16;1;sensorB
10782;9455;2;29,47;14.93;2;sensorB
10783;4311;10;19.84;13,09;3;sensorB
10784;11002;999;28.75;15.98;2;sensorB
10785;24926;1;22.80;17,89;3;sensorB
10786;18723;1;16,78;25.19;3;sensorB
10787;13938;7;22,79;13,64;3;sensorA
10788;2667;10;43.15;25,55;1;sensorA
10789;23103;1;26.91;14.42;2;sensorA
10790;8904;9;43.89;21.96;1;sensorB
10791;18473;5;7,47;15,15;4;sensorA
10792;550;8;28.25;26.00;2;sensorA
10793;27121;3;30.02;2,87;2;sensorA
10794;32313;9;28,36;13.80;2;sensorA
10795;28540;2;26.58;20,39;2;sensorB
10796;17318;2;32,29;19.63;2;sensorA
10797;8693;1;28.33;26.09;2;sensorB
10798;9098;6;13,95;11,00;4;sensorA
10799;16240;8;52,32;19.79;1;sensorB
10800;34649;6;41,35;22.80;1;sensorB
10801;14382;7;32,19;28.71;2;sensorB
10802;8368;1;29,00;17.68;2;sensorB
10803;3027;8;26.70;21,25;2;sensorA
10804;7881;6;33.33;24,45;2;sensorA
10805;29401;5;25,71;5.91;2;sensorB
10806;31359;2;33.48;24.32;2;sensorA
10807;19152;3;37.66;20.27;1;sensorA
10808;2059;2;19,81;12,45;3;sensorA
10809;20758;4;33.14;13.83;2;
10810;19376;9;33,26;17,93;2;sensorB
10811;8844;3;16.98;-5,00;3;sensorB
10812;22275;5;13,21;22,63;4;sensorB
10813;22970;5;40.74;13,75;1;sensorA
10814;15563;2;37.39;9,68;1;sensorB
10815;23174;4;12.91;26.90;4;sensorB
10816;4172;7;41,13;16,06;1;sensorB
10817;7189;2;27.79;12.91;2;sensorB
10818;7404;8;27.16;22,74;2;sensorA
10819;9537;7;40,23;17,15;1;
10820;8376;6;39,63;25.72;1;sensorA
10821;28184;8;27.18;28,40;2;sensorB
10822;6970;7;34.28;32.51;2;sensorB
10823;16727;8;36.74;24.51;1;
10824;1940;3;14,00;27,02;4;sensorB
10825;28002;3;27,04;26,43;2;sensorA
10826;22078;6;0.50;9.41;5;sensorB
10827;32851;10;38.16;14,26;1;sensorA
10828;34233;1;17.49;15.82;3;sensorB
10829;22342;10;11,65;11,91;4;
10830;10975;9;30,47;18,51;2;sensorB
10831;12850;5;20,42;27,56;3;sensorA
10832;28190;2;51.26;10,47;1;sensorA
10833;12237;5;29,90;23,79;2;sensorB
10834;5991;9;32.95;18,38;2;sensorB
10835;29260;9;15.57;24.49;3;sensorB
10836;11334;9;13.26;21.42;4;sensorA
10837;15450;3;16.30;15,23;9;sensorB
10838;28755;10;24,42;19,76;3;sensorA
10839;21782;6;42.01;9,21;1;sensorA
10840;1112;7;37.04;15,60;1;
10841;32912;9;33,08;14.27;2;sensorA
10842;27137;7;35,26;19.09;1;sensorA
10843;13207;1;36.75;21.04;1;sensorA
10844;25454;5;5,33;23,38;4;sensorA
10845;18221;3;31,86;14,26;2;sensorB
10846;30849;1;45,19;23.10;1;sensorA
10847;22207;1;19.48;17,67;3;sensorB
10848;21829;1;42,95;16,68;1;sensorB
10849;15593;1;28,17;19.13;2;sensorA
10850;28693;2;41.37;14,08;1;sensorB
10851;4111;6;39,86;25,31;1;sensorA
10852;71;9;20.89;5.83;3;sensorA
10853;23568;4;29.07;14.93;2;sensorB
10854;26929;9;21,31;11.98;3;sensorB
10855;23098;3;15,59;20,44;3;sensorB
10856;19500;8;22.66;-5.00;3;sensorA
10857;19413;6;50,31;26.91;1;sensorA
10858;5523;10;34,09;15.79;2;sensorA
10859;6892;4;29,22;18.16;2;sensorA
10860;28064;1;26,84;16.82;2;sensorB
10861;4103;4;12.35;8,60;4;sensorA
10862;1712;4;29,27;19.04;2;sensorA
10863;30071;5;37.71;6,56;1;sensorB
10864;26151;5;24.17;22.55;3;sensorB
10865;13935;2;14,44;16,82;4;sensorB
10866;30465;7;18.19;24,26;3;sensorA
10867;29557;7;23,69;31.25;3;sensorA
10868;34247;5;34,30;23.20;2;sensorA
10869;1430;3;28.73;23,37;2;sensorB
10870;658;10;13.35;22.22;4;sensorB
10871;495;4;34.58;33,23;2;sensorB
10872;29708;4;27,22;7.02;2;sensorA
10873;22000;6;14,86;26,23;4;sensorB
10874;9125;4;14.53;8.21;4;sensorA
10875;664;2;40.23;16.71;1;sensorB
10876;7281;7;37.41;13,64;1;sensorB
10877;9592;5;23,71;25.04;3;sensorB
10878;14477;4;19.85;20,56;3;sensorA
10879;20760;9;27,36;29.86;2;sensorB
10880;5961;4;20,49;22.54;3;sensorB
10881;565;1;33,75;12,38;2;sensorB
10882;19548;3;28.33;10,60;2;sensorA
10883;23340;1;23.77;25,48;3;sensorB
10884;2570;3;17.25;18,71;3;sensorA
10885;34029;4;38,25;15,07;1;sensorA
10886;9966;4;15.19;21,50;3;sensorA
10887;1137;3;16.59;31,36;3;sensorB
10888;26889;2;31,24;15,87;2;sensorB
10889;20476;7;35.11;22,74;1;sensorA
10890;6419;6;17,48;19.94;3;sensorB
10891;22889;9;20,07;18,97;3;sensorB
10892;18688;9;27.81;26,72;2;sensorA
10893;9794;10;17.36;19,85;3;sensorB
10894;7844;5;38,05;8.39;1;sensorB
10895;7310;7;27.14;21.15;2;sensorA
10896;20043;8;26,89;14.61;2;sensorA
10897;32068;2;11.92;11.42;4;sensorB
10898;29450;10;27,77;20,09;2;sensorB
10899;3924;9;28.25;13,51;2;sensorB
10900;12484;3;25.04;12,37;2;sensorB
10901;1631;3;41,31;36.17;1;sensorB
10902;34004;2;40.26;19.58;1;sensorA
10903;25757;6;34,79;29.12;2;sensorB
10904;20372;7;22,25;16.84;3;sensorA
10905;5992;8;28.20;18,99;2;sensorB
10906;3564;10;22.42;20.09;3;sensorB
10907;5008;9;999.00;15.42;9;sensorB
10908;16880;4;28,49;19.45;2;sensorA
10909;15125;10;39,22;0.10;1;sensorB
10910;7390;3;31,76;-5.00;2;sensorA
10911;25577;7;42.48;17,91;1;sensorA
10912;31153;9;3.79;28.29;5;sensorA
10913;15736;5;34.20;23.31;2;sensorA
10914;29010;10;30.79;16,78;2;sensorA
10915;19607;8;31,14;18,22;2;sensorB
10916;26436;10;23.93;12.18;3;sensorB
10917;24878;4;35,69;12.94;1;sensorB
10918;2816;2;14.93;22,50;4;sensorA
10919;16340;3;23,91;13,96;3;sensorA
10920;25419;7;21.43;17,44;3;sensorA
10921;24964;3;37.26;12,11;1;sensorA
10922;26465;9;30.85;24.76;2;
10923;17606;4;999,00;20,60;1;sensorB
10924;33929;5;33,12;14,49;2;sensorA
10925;26768;9;35,56;23.85;1;sensorA
10926;5302;3;31,13;15.22;2;sensorB
10927;23486;8;15.49;19.48;3;sensorA
10928;34344;7;20.40;13.86;3;sensorA
10929;19482;7;33,13;5,21;2;
10930;19284;4;24,76;16.38;3;sensorA
10931;29707;5;29,81;18.52;2;sensorB
10932;15625;6;25.34;18.34;2;sensorB
10933;6608;2;34.36;16,83;2;sensorA
10934;8023;5;32.89;23,98;2;
10935;17603;6;27.60;18,49;2;sensorB
10936;18238;6;29,76;21,04;2;sensorB
10937;22983;7;33,46;17,46;2;sensorB
10938;915;3;31.28;13,19;2;sensorB
10939;4930;1;43,53;24.52;1;sensorA
10940;23763;6;45,06;11.21;1;sensorB
10941;2990;8;48.04;24.13;1;
10942;11112;1;27.15;26.84;2;sensorA
10943;22801;3;25.07;25.72;2;sensorB
10944;25786;5;29,49;13,07;2;sensorA
10945;10506;10;23,48;19.04;3;sensorA
10946;28308;1;24,72;9,07;3;sensorB
10947;7143;2;21,61;19.52;3;sensorB
10948;26047;7;20.31;15.68;3;sensorA
10949;610;5;40.81;19,66;1;sensorB
10950;17259;6;20.55;21.67;3;sensorB
10951;29837;4;29.69;16.58;2;sensorA
10952;20519;7;13,92;17,48;4;
10953;32942;8;35.01;17,97;1;sensorA
10954;12921;3;23,77;13,58;3;sensorB
10955;11397;6;26,80;14,98;2;
10956;1457;7;33,41;12,90;2;sensorA
10957;1296;6;30.24;18.91;2;sensorA
10958;28773;8;25.55;11,00;2;
10959;1712;5;37.74;29,04;1;sensorB
10960;31149;4;37.61;17.27;1;sensorB
10961;5711;7;21.69;29.82;3;sensorB
10962;10134;5;30.04;19,95;2;sensorA
10963;7489;8;18.27;25.96;3;sensorB
10964;16462;2;44,36;34.15;1;sensorB
10965;19969;7;26,72;18.15;2;sensorA
10966;17072;8;10,28;16,88;4;sensorB
10967;32203;2;24.94;21,97;3;sensorA
10968;6283;1;26.51;1,83;2;
10969;19580;2;36,96;24.97;1;sensorB
10970;29153;2;34.89;28.51;2;sensorB
10971;30910;7;24,64;16.14;3;sensorA
10972;11684;2;19.17;22.30;3;sensorA
10973;1126;8;36,56;33.82;1;sensorB
10974;27109;10;16,44;22,62;3;sensorA
10975;6126;7;25,18;17.77;2;sensorB
10976;14705;6;22.17;22,24;3;sensorA
10977;12957;9;26.13;8.10;2;sensorB
10978;21131;7;28,97;22,06;2;sensorB
10979;23253;4;35,43;15,69;1;sensorA
10980;26933;3;27,75;10.38;2;sensorB
10981;28360;2;23.05;16.55;3;sensorB
10982;27862;2;18,08;20,15;3;sensorB
10983;11764;10;30.46;8,62;2;sensorB
10984;9704;2;27.98;21,39;2;sensorB
10985;19362;5;33.66;15.70;2;sensorB
10986;28780;8;38,80;15.41;1;sensorA
10987;2229;7;31.82;11,13;2;sensorA
10988;3234;8;39,98;14,63;1;sensorA
10989;554;4;18.26;22.40;3;sensorB
10990;34120;1;29,28;26.25;2;sensorB
10991;14220;4;31,00;14.65;2;sensorB
10992;30856;8;34,40;20,26;2;sensorA
10993;10143;7;39.39;16,63;1;sensorA
10994;31643;9;37.32;11.64;1;
10995;28317;7;27.06;15,00;2;
10996;29426;5;32.23;19.22;2;sensorB
10997;18778;5;12.71;18,25;4;sensorB
10998;24056;5;31.15;1.00;2;sensorA
10999;4054;3;22.63;26.92;3;sensorB
11000;5111;9;35,01;15.47;1;sensorB
11001;18446;1;27.37;22.09;2;sensorB
11002;19078;9;41,07;20.55;1;sensorB
11003;7412;9;38,93;19,25;1;sensorB
11004;33712;2;30,62;17.73;2;sensorB
11005;6847;7;39,68;27,39;1;sensorB
11006;26392;4;16,84;14.94;3;
11007;4730;1;32,30;22,76;2;sensorB
11008;17578;5;42.26;13.80;1;sensorB
11009;15046;2;17.19;20,42;3;sensorB
11010;19923;3;32,88;18.47;2;sensorA
11011;4065;6;32.21;18,62;2;sensorB
11012;20508;2;13,15;27,41;4;sensorB
11013;18170;3;37.10;30,28;1;sensorA
11014;33189;9;12,91;20,62;4;sensorA
11015;34854;5;18.72;10.61;3;sensorB
11016;2854;10;1,85;24.05;5;sensorA
11017;27839;10;40,46;18.74;1;sensorA
11018;15896;7;31.67;11,94;2;sensorA
11019;11984;4;25.62;22,68;2;sensorA
11020;8463;10;6.98;12,33;4;sensorA
11021;30990;9;10,57;20,53;4;sensorB
11022;13665;10;28,26;12,46;2;sensorA
11023;15160;9;33,48;3,26;2;sensorB
11024;8998;8;34,04;28.80;2;sensorA
11025;32940;6;18.30;23.23;3;sensorB
11026;12386;3;41,98;20.92;1;sensorA
11027;8104;10;14,31;25,72;4;sensorA
11028;25762;10;34,22;26,21;2;sensorB
11029;21769;7;35.25;22.19;1;sensorB
11030;27798;3;32.07;4,90;2;sensorB
11031;2491;7;35,54;20,60;1;sensorB
11032;46;6;36,99;21,34;1;
11033;2174;5;35.51;17,36;1;sensorB
11034;29176;8;41,70;9.67;1;sensorB
11035;11338;8;13,82;25,24;4;sensorA
11036;17296;4;16,47;21,62;3;sensorB
11037;23339;5;36,61;13.56;1;sensorA
11038;30056;6;25.42;12,95;2;sensorA
11039;9524;5;14,27;15,45;4;sensorA
11040;12162;5;36.54;18,19;1;sensorB
11041;25302;7;28,25;8,14;2;sensorB
11042;7263;6;23.53;19.92;3;sensorB
11043;2469;4;16.45;19.32;3;sensorB
11044;5288;1;50.96;21,12;1;sensorA
11045;1555;10;20,30;11,97;3;sensorA
11046;17256;6;41,62;24.05;1;sensorB
11047;16389;8;21.54;8,90;3;sensorA
11048;9058;9;31.08;15,33;2;sensorA
11049;24706;999;6,76;19.15;4;sensorA
11050;24823;1;33,51;18,43;2;sensorB
11051;9853;2;30,37;17,11;2;sensorB
11052;19559;9;26,48;20.90;2;sensorA
11053;11802;1;19.36;20,45;3;sensorA
11054;10917;7;13.94;27,23;4;sensorB
11055;14561;9;24,88;12,15;9;sensorB
11056;2560;3;26,53;-5.00;2;
11057;27845;10;16,95;20,94;3;sensorB
11058;5211;4;28,06;3,66;2;sensorB
11059;31808;7;28,37;14.10;2;sensorB
11060;29166;2;41,66;16.33;1;sensorA
11061;29083;6;35.28;18.32;1;sensorA
11062;8887;8;29,55;13,34;2;sensorA
11063;11731;9;42.99;8,79;1;sensorB
11064;17931;4;24.37;16.00;3;sensorB
11065;25223;3;20.32;23,20;3;sensorB
11066;14063;6;29,80;22.40;2;sensorA
11067;10698;2;13,90;16,21;4;sensorB
11068;21385;6;21.40;20,22;3;
11069;25869;3;44,71;19.69;1;sensorB
11070;20602;3;16.29;-5,00;3;sensorA
11071;26376;7;34,32;29,44;2;sensorB
11072;14587;1;21.31;18.95;3;sensorB
11073;12349;6;32.80;24.15;2;sensorA
11074;33951;6;20,52;-5,00;3;sensorA
11075;6854;2;16.75;15,84;3;sensorA
11076;17117;8;23.91;22,15;3;sensorB
11077;32630;8;40,49;4.62;1;sensorA
11078;18738;8;27.12;14,11;2;sensorB
11079;30649;9;33.24;19.28;2;sensorB
11080;28727;4;36.60;13.99;1;sensorA
11081;30229;6;40,03;11,27;1;sensorA
11082;15376;1;13.32;19,14;4;sensorB
11083;28536;10;34.11;23,13;2;sensorB
