survey_id|time_id|zone_id|mode|stress_1_5|satisfaction_1_5|commentaire
2272|20493|4|métro|3|1|Station sale
2273|819|7|bus|1|3|👍
2274|5946|6|tram|3|2|Station sale
2275|21695|1|bus|2|4|Null
2276|30241|6|bus|2|4|
2277|35015|5|tram|1|2|RAS
2278|15868|4|tram|3|2|RAS
2279|11643|1|tram|3|1|Correspondance ratée
2280|31549|7|métro|2|2|
2281|24346|1|vélo|2|4|Insécurité ressentie la nuit
2282|6892|2|vélo|3|3|Bus bondé...
2283|30795|4|métro|3|1|Trop de retard 😡
2284|18147|9|métro|3|4|Service interrompu
2285|32139|9|vélo|3|1|« Pas d'info »
2286|23280|9|vélo|4|2|RAS
2287|33156|1|bus|2|3|Correspondance ratée
2288|7949|8|tram|2|1|Bus bondé...
2289|1013|3|voiture|4|2|Correspondance ratée
2290|12515|3|bus|1|4|« Pas d'info »
2291|34696|1|voiture|1|2|Trop de retard 😡
2292|28115|10|bus|3|1|Insécurité ressentie la nuit
2293|23372|3|vélo|1|3|Service interrompu
2294|32496|7|métro|3|3|Retard > 30min!!!
2295|27170|2|tram|2|4|Correspondance ratée
2296|24731|6|métro|5|4|Trop de retard 😡
2297|34365|2|voiture|3|3|Insécurité ressentie la nuit
2298|26935|2|métro|2|2|Trop de retard 😡
2299;13436;4;voiture;2;3;« Pas d'info »
2300|9578|8|bus|1|4|« Pas d'info »
2301|21155|8|métro|3|2|« Pas d'info »
2302|12312|6|voiture|2|3|👍
2303|24254|2|métro|1|1|Retard > 30min!!!
2304|22553|5|métro|4|2|Service interrompu
2305|27585|5|métro|1|3|Bus bondé...
2306|12800|1|voiture|2|2|Clim en panne
2307|19875|6|métro|4|1|Bus bondé...
2308|12559|1|métro|2|3|Null
2309|11898|4|vélo|4|1|
2310|28240|5|vélo|3|2|Correspondance ratée
2311|4243|9|métro|3|3|"« Pas d'info »|extra"
2312|5240|5|voiture|2|2|Null
2313|8772|8|bus|3|1|"Bus bondé...|extra"
2314|7527|7|voiture|1|2|👍
2315|23504|3|voiture|3|2|Insécurité ressentie la nuit
2316|25818|2|bus|2|1|« Pas d'info »
2317|12433|9|métro|4|4|Station sale
2318|29876|4|tram|3|3|RAS
2319|24680|3|métro|3|2|
2320|1370|10|métro|3|2|Trop de retard 😡
2321|15620|5|tram|2|2|Retard > 30min!!!
2322|9921|2|voiture|3|3|Retard > 30min!!!
2323|31808|4|vélo|3|3|Null
2324|32124|5|bus|2|1|Correspondance ratée
2325|9720|1|métro|3|2|Trajet OK
2326|11259|1|voiture|1|3|Null
2327|30652|4|bus|2|2|Bus bondé...
2328|18376|5|métro|2|2|Station sale
2329|29946|1|métro|4|2|Clim en panne
2330|8408|5|bus|2|1|👍
2331|25757|2|tram|1|4|Bus bondé...
2332|34240|5|tram|2|4|Null
2333|23208|7|métro|2|2|Correspondance ratée
2334|31450|8|métro|3|3|
2335|12278|5|bus|2|3|Bus bondé...
2336|12172|3|tram|2|2|Correspondance ratée
2337|9778|8|vélo|2|2|Null
2338|31988|1|tram|3|2|Bus bondé...
2339|28888|4|bus|2|1|
2340|33218|10|vélo|2|2|« Pas d'info »
2341|18023|3|bus|2|1|Trajet OK
2342|9316|1|bus|1|4|
2343|20951|5|tram|3|5|Trajet OK
2344|10254|2|bus|2|1|Trajet OK
2345|5630|4|voiture|3|4|RAS
2346|28722|2|métro|2|3|Correspondance ratée
2347|29345|2|bus|3|3|Bus bondé...
2348|10242|2|bus|4|3|Retard > 30min!!!
2349|7499|10|bus|3|3|Trop de retard 😡
2350;19437;5;métro;3;3;Null
2351;4759;10;voiture;3;3;👍
2352|31601|5|métro|1|3|Trop de retard 😡
2353|25869|9|bus|4|2|👍
2354|8852|1|bus|3|2|« Pas d'info »
2355|5119|9|métro|3|2|« Pas d'info »
2356|11570|8|bus|4|1|Trajet OK
2357|10169|3|voiture|2|2|RAS
2358|16892|6|métro|2|2|Insécurité ressentie la nuit
2359|12680|8|voiture|3|3|
2360|1700|3|voiture|1|1|Service interrompu
2361|27601|2|voiture|3|3|Station sale
2362;32800;2;vélo;3;3;Trop de retard 😡
2363|28133|9|vélo|2|1|RAS
2364|21403|6|voiture|2|3|Retard > 30min!!!
2365|655|1|vélo|3|2|
2366|13223|1|tram|1|3|« Pas d'info »
2367|11463|4|bus|1|3|Trajet OK
2368|25843|8|voiture|1|3|Trop de retard 😡
2369|31168|2|bus|1|2|"Trop de retard 😡|extra"
2370|9646|5|métro|3|3|👍
2371|16577|7|voiture|1|2|RAS
2372|7930|2|métro|3|4|Clim en panne
2373|30805|6|bus|3|2|Clim en panne
2374|9850|1|bus|4|2|RAS
2375|28014|6|métro||2|RAS
2376|29880|6|métro|2|1|Station sale
2377|12547|10|tram|2|4|« Pas d'info »
2378|31524|1|bus|3|4|Null
2379|21030|2|bus||3|Clim en panne
2380|14335|8|tram|1|3|Insécurité ressentie la nuit
2381|5605|5|tram|3|3|RAS
2382|22792|1|métro|2|2|RAS
2383|28707|7|métro|1|3|👍
2384|34421|8|voiture|1|1|👍
2385|19761|5|bus|3|2|Bus bondé...
2386|27110|5|métro|3|4|Station sale
2387|21587|8|métro|2|3|Bus bondé...
2388|7851|8|métro|4|2|Service interrompu
2389|28901|9|métro|2|3|Station sale
2390|32149|6|métro|3|2|Null
2391;25376;1;métro;2;4;Clim en panne
2392|6548|10|bus|2|2|Retard > 30min!!!
2393;22728;6;bus;3;4;Correspondance ratée
2394|7785|4|tram|4|1|
2395|21541|2|métro|2|3|Trajet OK
2396|10648|6|métro|3|3|Insécurité ressentie la nuit
2397|404|1|voiture|5|2|Correspondance ratée
2398|12458|8|voiture|3|2|Null
2399|34584|9|vélo|3|3|
2400|19013|7|bus|1|5|Insécurité ressentie la nuit
2401|30237|7|tram|2|2|RAS
2402|22952|6|voiture|2|2|
2403|29619|7|voiture|2|3|👍
2404|5686|5|tram|3|3|Trop de retard 😡
2405|13755|7|voiture|3|2|Trop de retard 😡
2406|4466|3|voiture|2|2|Service interrompu
2407|28121|5|vélo|3|2|Retard > 30min!!!
2408|10721|2|métro|2|2|Correspondance ratée
2409|7388|5|vélo|2|3|Trajet OK
2410|6290|9|métro|3|3|Trajet OK
2411|21060|5|voiture|4|2|Correspondance ratée
2412|19593|2|bus|1|1|
2413|5201|7|métro|3|1|Trop de retard 😡
2414|20392|7|bus|3|2|« Pas d'info »
2415|24500|9|tram|3|1|RAS
2416|19452|3|métro|4|1|Retard > 30min!!!
2417;732;7;bus;4;4;Correspondance ratée
2418|4494|7|métro|1|1|Retard > 30min!!!
2419|19052|9|tram|1|3|« Pas d'info »
2420|11133|4|bus|2|3|Service interrompu
2421|9144|4|tram|2|3|Insécurité ressentie la nuit
2422|50|1|voiture|2|2|Correspondance ratée
2423|12938|1|bus|1|3|Station sale
2424|1734|9|métro||2|Insécurité ressentie la nuit
2425|640|6|tram|2|3|Service interrompu
2426;5362;5;bus;3;2;Trajet OK
2427|22824|6|bus|4|4|
2428|26773|1|métro|2|3|« Pas d'info »
2429|2959|2|métro|3|3|RAS
2430|2692|7|bus|2|3|Trajet OK
2431|13316|10|bus|1|1|Station sale
2432|1083|1|tram|3|3|« Pas d'info »
2433;6746;4;bus;1;2;Clim en panne
2434|24976|8|métro|3|3|
2435|25022|9|tram|4|3|Trop de retard 😡
2436|2549|7|métro|3|1|Retard > 30min!!!
2437|22986|5|tram|4|2|« Pas d'info »
2438|1837|3|bus|3|3|👍
2439|2540|8|bus|2|3|Null
2440|7303|10|voiture|1|2|Clim en panne
2441|27394|3|métro|3|1|« Pas d'info »
2442|3424|4|métro|1|2|Clim en panne
2443|20478|9|métro|3|1|Insécurité ressentie la nuit
2444|1069|2|bus|2|3|Insécurité ressentie la nuit
2445|19516|9|métro|1|2|"Retard > 30min!!!|extra"
2446|12082|7|bus|3|3|RAS
2447|29463|9|vélo|2|4|Insécurité ressentie la nuit
2448|24763|8|voiture|2|4|Bus bondé...
2449|21643|9|métro|1|3|👍
2450|5327|10|tram|2|3|Retard > 30min!!!
2451|6075|7|bus|2|4|RAS
2452|26030|6|tram|2|3|Station sale
2453|3199|8|vélo|3|3|Null
2454|14136|4|voiture|1|1|Retard > 30min!!!
2455|33081|8|voiture|4|3|Retard > 30min!!!
2456|6841|2|tram|3|1|Trop de retard 😡
2457|12057|6|bus|2|3|👍
2458|9602|9|bus|1|2|"Retard > 30min!!!|extra"
2459|24051|1|bus|2|1|RAS
2460|26045|5|tram|2|3|« Pas d'info »
2461|3289|4|voiture|2|2|Null
2462|4728|2|métro||1|Correspondance ratée
2463|27097|10|métro|3|1|Station sale
2464|18962|4|tram|5|1|Bus bondé...
2465|17862|2|voiture|4|4|Trop de retard 😡
2466|30473|2|tram|3|1|Trajet OK
2467|7411|9|vélo|2|3|Clim en panne
2468|5161|6|tram|1|3|Service interrompu
2469|23481|6|métro||1|Bus bondé...
2470|25869|1|bus|3|3|"« Pas d'info »|extra"
2471|4905|7|bus|2|3|Null
2472|10510|2|vélo|2|3|Service interrompu
2473|11424|8|métro|1|3|Correspondance ratée
2474|6618|5|métro|3|2|Trajet OK
2475|30786|4|voiture|3|1|Service interrompu
2476|15672|6|voiture|3|2|Station sale
2477|13434|4|voiture|3|3|
2478|9718|6|métro|3|1|Station sale
2479|29241|9|métro|2|1|Retard > 30min!!!
2480|24866|5|bus|2|3|Correspondance ratée
2481|20209|10|voiture||3|Trop de retard 😡
2482|13417|3|métro|3|5|"Trajet OK|extra"
2483|34609|1|voiture|2|1|Service interrompu
2484|20928|9|voiture|4|3|Retard > 30min!!!
2485|29370|1|bus|2|4|Service interrompu
2486|17132|10|voiture||3|RAS
2487|18299|2|bus|1|4|
2488|8712|10|métro|5|4|Trajet OK
2489|13587|10|voiture|4|3|Clim en panne
2490|23064|1|tram|2|3|Insécurité ressentie la nuit
2491|26949|1|tram|4|1|Clim en panne
2492|24056|9|tram|1|1|Insécurité ressentie la nuit
2493|25533|5|métro|3|1|Trop de retard 😡
2494|32300|4|voiture|2|3|Null
2495|21353|8|voiture|2|2|Clim en panne
2496|27300|2|vélo|3|4|Trajet OK
2497|22899|4|voiture|4|3|« Pas d'info »
2498|22922|10|bus|1|2|Retard > 30min!!!
2499|3830|10|tram|4|1|Service interrompu
2500|15340|6|vélo|3|3|Correspondance ratée
2501|2056|7|tram|3|3|Service interrompu
2502|33096|1|bus|3|3|Correspondance ratée
2503|31064|3|vélo|3|2|RAS
2504|2322|10|bus|1|1|Retard > 30min!!!
2505|11764|3|métro|1|2|Bus bondé...
2506|16580|4|tram|3|3|"Clim en panne|extra"
2507|28238|8|voiture|3|4|Clim en panne
2508|28927|8|métro|2|4|Bus bondé...
2509|33565|10|tram|1|2|
2510|13846|3|vélo|2|1|« Pas d'info »
2511|3918|1|voiture|4|2|« Pas d'info »
2512|7060|2|bus|2|3|Bus bondé...
2513|25618|5|voiture|4|4|👍
2514|27205|10|bus|2|3|Bus bondé...
2515|15141|9|bus|2|2|Station sale
2516|34338|1|voiture|3|2|« Pas d'info »
2517|27071|1|tram|1|3|Insécurité ressentie la nuit
2518|24003|4|voiture|2|3|Null
2519|24047|4|voiture|4|2|Retard > 30min!!!
2520|25305|10|voiture|3|1|Station sale
2521|33640|5|métro|3|2|Trajet OK
2522|14226|5|métro|4|4|Trajet OK
2523|15465|1|métro|1|3|Trajet OK
2524|10729|5|voiture|2|2|Service interrompu
2525|16400|7|bus|2|3|👍
2526|17097|2|bus|3|3|RAS
2527|10943|9|métro|1|2|Trajet OK
2528|28951|6|vélo|3|2|RAS
2529|5121|8|métro|3|5|Trop de retard 😡
2530|8085|3|métro|2|2|Service interrompu
2531|23348|6|métro|3|3|« Pas d'info »
2532|22977|10|voiture|2|4|Trajet OK
2533|15282|1|voiture|2|2|Correspondance ratée
2534|32648|6|tram|2|4|
2535|20641|8|vélo|4|2|Trajet OK
2536|25526|5|métro|4|1|Station sale
2537|18201|10|bus|1|3|Null
2538|142|6|voiture|1|3|Correspondance ratée
2539|8775|10|vélo|2|3|Bus bondé...
2540|2448|3|bus|3|3|Correspondance ratée
2541|27331|3|tram|2|2|Insécurité ressentie la nuit
2542|13825|5|métro|1|3|Insécurité ressentie la nuit
2543|436|6|tram|2|2|Service interrompu
2544|15160|7|bus|3|3|Trajet OK
2545|6089|7|tram|3|4|Trajet OK
2546|17503|8|tram|1|2|Clim en panne
2547|30440|4|bus|2|2|"Insécurité ressentie la nuit|extra"
2548|12600|7|bus|2|3|Insécurité ressentie la nuit
2549|29801|3|métro|2|2|RAS
2550|19680|4|vélo|3|2|
2551|15654|9|voiture|2|3|Service interrompu
2552|9332|3|métro|3|2|« Pas d'info »
2553|29928|1|métro|3|2|Bus bondé...
2554|19237|1|voiture|3|3|Null
2555|19354|6|vélo|3|1|« Pas d'info »
2556|8969|1|métro|2|3|Clim en panne
2557|3997|5|bus|2|3|RAS
2558|27640|5|métro|4|2|👍
2559|16656|5|métro|1|1|Bus bondé...
2560|13040|8|vélo|3|3|👍
2561|33721|10|métro|2|2|👍
2562|9452|1|voiture|4|2|Insécurité ressentie la nuit
2563;19513;6;tram;4;2;
2564|1549|3|métro|3|5|Bus bondé...
2565|20868|4|voiture|3|4|Trop de retard 😡
2566|29375|4|voiture|2|1|Trop de retard 😡
2567|25820|6|voiture|4|1|Bus bondé...
2568|8758|4|bus|2|2|Retard > 30min!!!
2569|13517|7|métro|3|2|
2570|17128|2|bus|3|2|Null
2571|21344|7|voiture|3|2|« Pas d'info »
2572|31302|6|voiture|2|2|Insécurité ressentie la nuit
2573|10140|2|voiture|2|4|
2574|11622|4|voiture|4|3|Clim en panne
2575|12072|8|métro|2|2|Trajet OK
2576;26351;8;bus;2;2;Correspondance ratée
2577|16310|4|tram|3|4|👍
2578|2081|10|tram|2|1|Insécurité ressentie la nuit
2579|16699|1|métro|5|2|Retard > 30min!!!
2580|16508|3|tram|2|3|
2581|17204|7|bus|1|3|Trop de retard 😡
2582|27329|6|métro|1|4|« Pas d'info »
2583|31717|7|voiture|3|4|« Pas d'info »
2584|23859|5|tram|3|2|RAS
2585|4544|4|bus|2|3|
2586|14493|7|métro|1|2|Insécurité ressentie la nuit
2587|2462|7|bus|2|5|Station sale
2588|3513|10|bus|4|1|Null
2589|13592|2|métro|2|1|Retard > 30min!!!
2590|2740|9|vélo|4|3|« Pas d'info »
2591|5214|1|métro|3|1|
2592;25612;7;voiture;3;2;Retard > 30min!!!
2593|19228|3|voiture|4|2|Correspondance ratée
2594|25960|6|bus|3|3|👍
2595|26967|10|voiture|2|3|Insécurité ressentie la nuit
2596|20808|1|tram|5|2|« Pas d'info »
2597|2629|6|bus|3|4|Bus bondé...
2598|12755|9|voiture|1|3|Trajet OK
2599|27713|1|bus|3|2|Station sale
2600|27864|9|métro|1|2|RAS
2601|28806|10|métro|5|2|Trajet OK
2602|24960|3|bus|5|4|Service interrompu
2603|28426|9|voiture|3|3|Station sale
2604|33529|3|métro|3|3|Correspondance ratée
2605|31511|6|voiture|3|2|Null
2606|19666|9|voiture|2|2|Trop de retard 😡
2607|26986|3|bus|2|3|👍
2608|5048|3|tram|2|1|Station sale
2609|17901|6|bus|1|3|Bus bondé...
2610|13111|10|tram|2|3|Insécurité ressentie la nuit
2611|34306|6|voiture|4|3|"Clim en panne|extra"
2612|12093|5|vélo|3|3|Station sale
2613|9492|2|bus|1|3|Trop de retard 😡
2614|22793|9|bus|2|3|Bus bondé...
2615|26670|3|métro|2|2|Null
2616|23773|7|métro|4|3|Trop de retard 😡
2617|12104|8|tram||3|Clim en panne
2618|18220|4|voiture|4|3|Null
2619;15970;3;vélo;1;4;Service interrompu
2620|33166|1|voiture|2|2|« Pas d'info »
2621|10897|4|tram|3|2|Service interrompu
2622|30012|10|voiture|2|3|Trajet OK
2623|32241|5|bus|2|4|Trop de retard 😡
2624|17709|3|bus|3|4|Trajet OK
2625|31401|8|bus|2|3|Bus bondé...
2626|5658|6|bus|3|3|Clim en panne
2627|7750|6|bus|4|2|Insécurité ressentie la nuit
2628|15557|6|métro|3|1|Clim en panne
2629|21827|999|vélo|1|2|« Pas d'info »
2630|9321|5|tram|3|3|Clim en panne
2631|6735|6|voiture|2|2|Trop de retard 😡
2632|19949|4|voiture|1|3|Correspondance ratée
2633|28130|5|métro|3|3|Trajet OK
2634|25385|8|métro|3|3|Trop de retard 😡
2635|24341|3|métro|3|3|Trop de retard 😡
2636|5473|5|bus|1|1|👍
2637|13120|8|métro|3|3|Trop de retard 😡
2638|12546|4|métro|2|2|Bus bondé...
2639|2682|8|bus|3|4|Retard > 30min!!!
2640|11983|3|bus|4|2|Service interrompu
2641|7416|1|voiture|3|4|Trop de retard 😡
2642|6303|8|métro|2|2|« Pas d'info »
2643|2816|8|vélo|3|3|Retard > 30min!!!
2644|3865|7|bus|2|2|Null
2645;25837;1;métro;2;3;Bus bondé...
2646|26833|1|bus|2|1|RAS
2647|22690|5|bus|4|3|
2648|20521|1|voiture|2|3|Service interrompu
2649|32939|5|bus|2|1|Insécurité ressentie la nuit
2650|30651|9|métro|3|2|Station sale
2651|18744|9|vélo|3|2|Null
2652|17239|5|bus|2|2|👍
2653|846|3|bus|2|3|Clim en panne
2654|1326|5|voiture|3|3|Null
2655|13286|7|voiture|1|2|Insécurité ressentie la nuit
2656|13566|6|métro|2|2|Trop de retard 😡
2657|15723|9|voiture|3|4|Trajet OK
2658|24216|2|tram|3|3|👍
2659|9678|6|métro|2|2|Clim en panne
2660|29769|5|métro|1|2|Retard > 30min!!!
2661|29110|3|voiture|2|1|Correspondance ratée
2662|16069|4|bus|3|1|Retard > 30min!!!
2663|19851|2|tram|3|2|Trajet OK
2664|2382|9|voiture|3|2|👍
2665|29047|6|bus|2|4|Trajet OK
2666|7383|7|bus|1|4|Trop de retard 😡
2667|16083|2|bus|4|2|Correspondance ratée
2668|6144|9|bus|3|4|Clim en panne
2669|603|1|tram|2|3|Insécurité ressentie la nuit
2670|1786|6|tram|4|1|« Pas d'info »
2671|17567|7|tram|3|1|Bus bondé...
2672|376|7|bus|3|1|Service interrompu
2673|15096|2|bus||3|Bus bondé...
2674|10621|1|vélo|2|3|Station sale
2675|24410|4|voiture|2|2|Correspondance ratée
2676;20843;2;vélo;3;3;Trop de retard 😡
2677|16634|3|vélo|5|2|Bus bondé...
2678|33390|6|métro|3|2|Bus bondé...
2679|22541|7|bus|3|3|
2680|20439|8|bus|3|3|Null
2681|7121|3|bus|5|3|Correspondance ratée
2682|33547|2|vélo|2|2|RAS
2683|9491|6|métro|3|3|Retard > 30min!!!
2684|14466|9|tram||2|Service interrompu
2685|32662|7|tram|2|4|Bus bondé...
2686|33286|8|voiture||3|👍
2687|33026|10|bus|3|2|« Pas d'info »
2688|4589|3|bus|3|1|Trop de retard 😡
2689|31855|7|métro|2|2|Trop de retard 😡
2690|27820|9|bus|4|3|Correspondance ratée
2691|31417|6|voiture|2|3|Service interrompu
2692|25544|3|bus|3|2|Trajet OK
2693|34028|4|voiture|1|1|« Pas d'info »
2694|10197|9|tram|3|2|👍
2695|5508|6|bus|1|2|Trajet OK
2696|10409|8|tram|4|2|👍
2697|1638|8|voiture||2|Trop de retard 😡
2698|26958|4|métro|2|1|Station sale
2699|2961|4|tram|2|4|« Pas d'info »
2700|567|4|voiture|2|3|"|extra"
2701|28004|2|métro|2|1|👍
2702|18575|5|bus|2|3|Station sale
2703|30783|8|métro|4|2|Null
2704|17953|10|métro|2|3|RAS
2705|19234|4|métro|4|3|Correspondance ratée
2706|5822|3|tram|3|1|RAS
2707|1988|1|métro|4|2|Service interrompu
2708|17754|4|bus|2|2|
2709;12918;1;tram;2;3;Station sale
2710|17264|1|tram|2|4|Correspondance ratée
2711|15895|8|métro|2|4|Correspondance ratée
2712|7915|9|métro|2|3|Null
2713|10244|3|bus|2|2|Clim en panne
2714|6493|4|métro|3|3|Trop de retard 😡
2715|13417|2|bus|2|4|Station sale
2716|7013|3|tram|2|4|Service interrompu
2717|17994|1|métro|1|3|Clim en panne
2718|7951|5|vélo|2|3|Station sale
2719|13143|10|bus|3|4|Clim en panne
2720|33463|4|tram|4|2|
2721|22325|3|bus|2|3|Service interrompu
2722|34217|6|métro|1|3|Station sale
2723|28936|10|voiture|2|1|Clim en panne
2724|5438|4|tram|3|5|Correspondance ratée
2725|1607|10|métro|3|4|"Station sale|extra"
2726|33367|6|tram|4|3|RAS
2727|16239|7|vélo|1|3|
2728|7512|1|bus|2|2|Trajet OK
2729|18108|1|bus|3|1|Service interrompu
2730|24747|6|métro|5|4|Insécurité ressentie la nuit
2731|16791|5|métro|3|4|👍
2732|27805|1|vélo||3|👍
2733|18055|9|métro|3|2|Clim en panne
2734|27596|6|voiture||3|Retard > 30min!!!
2735|5805|3|voiture|2|3|« Pas d'info »
2736|3139|4|tram|5|2|
2737;6512;9;vélo;1;2;Trop de retard 😡
2738|20444|10|métro|2|2|Retard > 30min!!!
2739|770|2|voiture|3|1|
2740|25227|3|métro|4|2|Correspondance ratée
2741|20576|2|métro|3|3|Retard > 30min!!!
2742|21835|2|bus|3|3|Clim en panne
2743|24385|1|voiture|2|4|Service interrompu
2744|6803|5|tram|3|2|Trajet OK
2745|21172|2|bus|1|5|Null
2746|14685|6|vélo|2|1|
2747|6099|3|bus|5|1|Correspondance ratée
2748|31419|3|bus|4|4|Null
2749|15107|5|tram|2|4|RAS
2750|3136|8|bus|4|2|Station sale
2751|19832|4|métro|2|4|👍
2752|2755|3|vélo|3|2|Clim en panne
2753|22621|6|bus|2|3|Trajet OK
2754|25905|3|métro|2|2|Trop de retard 😡
2755|23|8|vélo|3|3|RAS
2756|2852|9|vélo|4|2|Trop de retard 😡
2757|14935|10|métro|2|1|Trop de retard 😡
2758|26250|2|métro|2|1|Trop de retard 😡
2759|16492|4|tram|3|3|Station sale
2760|8292|3|voiture||3|Service interrompu
2761|15546|5|métro|1|2|Retard > 30min!!!
2762|15534|3|bus|3|2|Bus bondé...
2763|12593|9|métro|4|3|Null
2764|11201|1|métro|3|3|Insécurité ressentie la nuit
2765|16347|4|métro|3|4|RAS
2766|17515|9|bus|3|1|Station sale
2767|16859|8|tram|1|2|Clim en panne
2768|25759|8|bus|2|2|Insécurité ressentie la nuit
2769|28838|1|métro|2|3|Clim en panne
2770|9537|2|métro|3|2|👍
2771|8751|10|bus|2|3|Bus bondé...
2772|6397|5|voiture|2|4|👍
2773|6113|5|bus|3|2|Service interrompu
2774|8302|1|voiture|3|2|Bus bondé...
2775|33220|6|bus|3|2|Insécurité ressentie la nuit
2776|21439|1|bus|1|2|Null
2777|30999|10|voiture|4|2|Station sale
2778|3522|5|bus|4|3|« Pas d'info »
2779;23587;10;bus;3;2;« Pas d'info »
2780|26311|1|voiture|3|3|
2781|27710|5|bus|3|2|Service interrompu
2782|3104|2|métro|2|1|« Pas d'info »
2783|29112|3|voiture|2|2|« Pas d'info »
2784|34478|6|vélo|3|2|Trajet OK
2785|1497|8|bus|3|1|Trajet OK
2786|29310|6|métro|5|2|Correspondance ratée
2787|1836|5|bus|3|1|
2788|12861|6|métro|2|3|
2789|21822|9|bus|2|2|Correspondance ratée
2790|24480|3|métro|3|3|Trajet OK
2791|24082|7|tram|2|2|Insécurité ressentie la nuit
2792|24475|7|métro|3|2|Null
2793|20188|9|tram|3|3|
2794|20418|6|métro|2|1|Clim en panne
2795|25660|7|voiture|1|2|« Pas d'info »
2796|2716|8|métro|3|2|"Null|extra"
2797|12125|10|voiture|3|3|Clim en panne
2798|11586|5|voiture|3|2|Station sale
2799|5645|8|vélo|3|3|
2800|16802|5|métro|2|1|Clim en panne
2801;309;9;bus;2;3;Insécurité ressentie la nuit
2802|16116|7|voiture|2|2|Trop de retard 😡
2803|3976|4|bus|3|2|Clim en panne
2804|30996|6|tram|4|3|Clim en panne
2805|13603|7|voiture|2|1|Service interrompu
2806|19336|4|métro|1|2|« Pas d'info »
2807|10149|2|métro|1|3|Null
2808|1805|2|bus|2|5|Service interrompu
2809|2581|5|bus|4|2|« Pas d'info »
2810|8564|4|bus|2|2|Correspondance ratée
2811|31467|6|tram|2|1|👍
2812|14638|1|métro|2|4|Insécurité ressentie la nuit
2813|27951|4|bus|3|3|Clim en panne
2814|33844|1|voiture|2|4|Insécurité ressentie la nuit
2815|2124|5|tram|3|1|Bus bondé...
2816|26347|8|métro|2|1|👍
2817|2510|8|bus||4|« Pas d'info »
2818|13357|6|voiture|5|5|Clim en panne
2819|5499|5|métro|4|2|Service interrompu
2820|34530|3|voiture|4|4|
2821|25610|9|tram||2|Null
2822|29818|6|vélo|4|4|Trop de retard 😡
2823|22655|2|métro|2|2|« Pas d'info »
2824|22456|2|métro|1|3|Retard > 30min!!!
2825|2686|8|tram||3|Correspondance ratée
2826|7486|6|métro|3|4|Trajet OK
2827|25689|2|bus|3|3|Clim en panne
2828|16751|2|métro|3|3|RAS
2829|24561|2|vélo|1|1|RAS
2830|13531|10|vélo|4|1|
2831|16659|2|bus|2|3|Station sale
2832|9485|9|bus||4|Insécurité ressentie la nuit
2833|28566|1|vélo|2|1|Correspondance ratée
2834;32484;9;tram;3;2;Bus bondé...
2835|10282|9|bus|3|1|Retard > 30min!!!
2836|21735|6|vélo|3|3|RAS
2837|33984|9|métro|3|3|Clim en panne
2838|6807|4|bus|3|2|Trop de retard 😡
2839|27084|3|voiture|3|3|RAS
2840|6818|6|bus|2|1|
2841|13167|8|métro|2|2|
2842|8547|6|tram|3|2|Insécurité ressentie la nuit
2843|28737|8|bus|3|2|Service interrompu
2844|27167|1|bus|3|1|Clim en panne
2845|9027|2|tram|3|3|« Pas d'info »
2846|16926|10|vélo|3|1|Insécurité ressentie la nuit
2847|905|8|voiture|4|2|Service interrompu
2848|2267|3|vélo|4|2|👍
2849|23433|1|métro|2|1|Service interrompu
2850|34109|10|bus|3|3|Retard > 30min!!!
2851|32746|2|bus|4|3|Trop de retard 😡
2852|19823|5|métro|2|3|Retard > 30min!!!
2853|13555|6|métro|2|3|Null
2854|23212|6|bus|4|2|👍
2855|23881|5|bus|2|4|Trop de retard 😡
2856|12441|4|métro|3|5|Station sale
2857|31834|1|voiture|4|2|Trop de retard 😡
2858|27340|10|métro|3|2|RAS
2859|27408|3|tram|3|2|Service interrompu
2860|30771|9|bus|5|3|« Pas d'info »
2861|4048|5|voiture|5|1|RAS
2862|7908|5|bus|2|2|Clim en panne
2863|6491|6|tram|3|4|Bus bondé...
2864|34909|1|vélo|2|3|RAS
2865|1683|1|bus|4|1|Bus bondé...
2866|12034|7|bus|1|3|Station sale
2867|33575|3|métro|3|2|Service interrompu
2868|26767|1|bus|1|1|👍
2869|17705|3|bus|3|4|« Pas d'info »
