event_id,time_id,line_id,stop_id,heure_theorique,heure_reelle,retard_s,annule,charge_estimee,vehicle_id
1927,30554.0,7,S1010,01:00:00,01:02:57,177.0,0,33,V00516
1928,34385.0,5,S1033,16:00:00,15:58:40,-80.0,0,19,V00317
1929,411.0,15,S1004,02:00:00,01:57:39,-141.0,0,42,V00804
1930,10136.0,9,S1127,07:00:00,07:05:17,317.0,0,8,V00520
1931,11038.0,4,S1011,21:00:00,21h02,127.0,0,34,
1932,27722.0,7,S1022,01:00:00,01:07:26,446.0,0,56,
1933,2129.0,4,S1040,16:00:00,16:01:02,62.0,0,84,V00640
1934,14289.0,3,S1167,08:00:00,08:03:31,211.0,0,59,V00867
1935,957.0,14,S1169,20:00:00,20:03:23,203.0,0,49,
1936,14625.0,7,S1145,08:00:00,08:00:56,56.0,0,59,V00368
1937,8611.0,4,S1106,18:00:00,18:04:29,269.0,0,36,
1938,19412.0,12,S1090,19:00:00,19:04:08,248.0,0,38,
1939,3155.0,12,S1060,10:00:00,10:01:36,96.0,0,15,V00282
1940,33946.0,7,S1139,09:00:00,08:59:13,-47.0,0,49,V00279
1941,25086.0,12,S1059,05:00:00,05:05:07,307.0,0,46,V00625
1942,20662.0,5,S1133,21:00:00,21:00:16,16.0,0,67,
1943,23400.0,1,S1153,23:00:00,22:59:06,-54.0,0,83,
1944,1822.0,3,S1046,21:00:00,21:05:13,313.0,0,19,
1945,22585.0,5,S1007,00:00:00,00:10:14,614.0,0,11,
1946,11579.0,11,S1148,10:00:00,09:59:38,-22.0,0,41,
1947,16104.0,2,S1117,23:00:00,22:54:38,-322.0,0,29,
1948,23264.0,10,S1018,07:00:00,06:54:46,-314.0,0,58,V00702
1949,18215.0,1,S1018,22:00:00,21:59:07,-53.0,0,49,V00743
1950,11669.0,5,S1133,04:00:00,04:02:03,123.0,0,52,V00579
1951;28086.0;8;S1043;05:00:00;04:58:45;-75.0;0;27;
1952,23024.0,10,S1066,07:00:00,07:07:50,470.0,0,78,
1953,34764.0,10,S1018,11:00:00,11:04:21,261.0,0,23,V00716
1954,30032.0,14,S1027,07:00:00,07:04:55,295.0,0,83,V00606
1955,34236.0,12,S1103,11:00:00,11:06:46,406.0,0,39,V00195
1956,26487.0,8,S1118,14:00:00,13:57:59,-121.0,0,36,
1957,18073.0,10,S1087,00:00:00,00h04,258.0,0,40,
1958,32478.0,1,S1174,05:00:00,04:57:31,-149.0,0,79,
1959,32875.0,11,S1108,18:00:00,18:02:29,149.0,0,57,
1960,278.0,14,S1056,13:00:00,13:04:49,289.0,0,64,V00649
1961,14360.0,2,S1043,07:00:00,07:09:09,549.0,0,31,
1962,13022.0,8,S1148,13:00:00,13:03:41,221.0,0,47,V00286
1963,13455.0,9,S1141,14:00:00,14:02:27,147.0,0,34,V00772
1964,2929.0,10,S1096,00:00:00,00:06:01,361.0,0,28,
1965,17408.0,14,S1146,07:00:00,07:07:55,475.0,0,27,
1966,10002.0,13,S1032,17:00:00,17:06:54,414.0,0,28,V00246
1967,18896.0,13,S1120,07:00:00,07:02:35,155.0,0,21,
1968,27337.0,15,S1141,00:00:00,00:01:32,92.0,0,23,
1969,17034.0,2,S1096,17:00:00,16:58:50,-70.0,0,47,
1970,8880.0,5,S1058,23:00:00,23:01:16,76.0,0,25,V00195
1971,29940.0,12,S1097,11:00:00,11h06,391.0,0,36,
1972,7293.0,2,S1013,20:00:00,20:04:09,249.0,0,59,
1973,34710.0,4,S1134,05:00:00,05:00:20,20.0,0,63,
1974,21820.0,13,S1165,03:00:00,03:02:56,176.0,0,70,
1975,34342.0,7,S1066,21:00:00,21:03:59,239.0,0,42,V00255
1976,24734.0,7,S1090,13:00:00,12:59:41,-19.0,0,75,V00515
1977,10858.0,5,S1060,09:00:00,09:04:39,279.0,0,8,
1978,12501.0,5,S1140,20:00:00,19:57:20,-160.0,0,25,V00669
1979,30660.0,15,S1034,11:00:00,11:02:25,145.0,0,25,
1980,31930.0,10,S1107,09:00:00,09:04:11,251.0,0,87,V00201
1981,19340.0,14,S1167,19:00:00,19:04:22,262.0,0,35,V00900
1982,8644.0,8,S1155,03:00:00,02:59:39,-21.0,0,55,V00700
1983,10506.0,12,S1046,17:00:00,16:58:25,-95.0,0,41,V00041
1984,19866.0,7,S1016,17:00:00,16:58:07,-113.0,0,60,V00644
1985,20231.0,5,S1072,22:00:00,21:59:29,-31.0,0,52,
1986,15574.0,2,S1098,21:00:00,,nan,1,62,V00063
1987,13631.0,5,S1146,22:00:00,22:07:11,431.0,0,34,V00010
1988,17211.0,5,S1116,02:00:00,02:07:29,449.0,0,51,
1989,31278.0,9,S1012,05:00:00,05:02:07,127.0,0,74,
1990,7421.0,10,S1133,04:00:00,04:04:38,278.0,0,11,V00278
1991,3043.0,3,S1126,18:00:00,18:05:07,307.0,0,15,
1992,30105.0,5,S1017,08:00:00,08:04:24,264.0,0,40,V00266
1993,29665.0,15,S1044,00:00:00,23:58:00,-120.0,0,15,
1994,30522.0,12,S1055,17:00:00,17:01:36,96.0,0,69,V00436
1995,18285.0,5,S1138,20:00:00,20:02:09,129.0,0,33,V00028
1996,17907.0,3,S1103,02:00:00,02h02,166.0,0,54,
1997,722.0,1,S1044,01:00:00,00:59:25,-35.0,0,22,
1998,25010.0,13,S1170,01:00:00,01:04:23,263.0,0,38,V00639
1999,22520.0,3,S1142,07:00:00,07:04:56,296.0,0,48,V00039
2000,10871.0,5,S1083,22:00:00,22:04:08,248.0,0,32,
